"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","TFPrecipBulk","TFPrecipExpUncert","TFPrecipRangeQF","TFPrecipSciRvwQF"
"D01","HARV",1,0,"2017-02-26T02:48:00Z","2017-02-26T02:49:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:49:00Z","2017-02-26T02:50:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:50:00Z","2017-02-26T02:51:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:51:00Z","2017-02-26T02:52:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:52:00Z","2017-02-26T02:53:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:53:00Z","2017-02-26T02:54:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:54:00Z","2017-02-26T02:55:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:55:00Z","2017-02-26T02:56:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:56:00Z","2017-02-26T02:57:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:57:00Z","2017-02-26T02:58:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:58:00Z","2017-02-26T02:59:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T02:59:00Z","2017-02-26T03:00:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:00:00Z","2017-02-26T03:01:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:01:00Z","2017-02-26T03:02:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:02:00Z","2017-02-26T03:03:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:03:00Z","2017-02-26T03:04:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:04:00Z","2017-02-26T03:05:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:05:00Z","2017-02-26T03:06:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:06:00Z","2017-02-26T03:07:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:07:00Z","2017-02-26T03:08:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:08:00Z","2017-02-26T03:09:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:09:00Z","2017-02-26T03:10:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:10:00Z","2017-02-26T03:11:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:11:00Z","2017-02-26T03:12:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:12:00Z","2017-02-26T03:13:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:13:00Z","2017-02-26T03:14:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:14:00Z","2017-02-26T03:15:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:15:00Z","2017-02-26T03:16:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:16:00Z","2017-02-26T03:17:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:17:00Z","2017-02-26T03:18:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:18:00Z","2017-02-26T03:19:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:19:00Z","2017-02-26T03:20:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:20:00Z","2017-02-26T03:21:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:21:00Z","2017-02-26T03:22:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:22:00Z","2017-02-26T03:23:00Z",0,0,0,1
